   CUSTOMER CODE;MATERIAL;DIN;DESCRIPTION;SIZES;KING CODE;OUR CODE
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X16;27380TX6X16;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6x18;27380TX6X18;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X20;27380TX6X20;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X22;27380TX6X22;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X25;27380TX6X25;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X30;27380TX6X30;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X35;27380TX6X35;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X40;27380TX6X40;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X45;27380TX6X45;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X50;27380TX6X50;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X60;27380TX6X60;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X70;27380TX6X70;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X80;27380TX6X80;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;6X90;27380TX6X90;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X8;27380TX8X8;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X10;27380TX8X10;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X12;27380TX8X12;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X14;27380TX8X14;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X16;27380TX8X16;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X18;27380TX8X18;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X20;27380TX8X20;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X22;27380TX8X22;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X25;27380TX8X25;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X30;27380TX8X30;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X35;27380TX8X35;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X40;27380TX8X40;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8x45;27380TX8X45;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X50;27380TX8X50;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8x55;27380TX8X55;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X60;27380TX8X60;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X65;27380TX8X65;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;8X70;27380TX8X70;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X12;27380TX10X12;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X16;27380TX10X16;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X20;27380TX10X20;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X25;27380TX10X25;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X30;27380TX10X30;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X35;27380TX10X35;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X40;27380TX10X40;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X45;27380TX10X45;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X50;27380TX10X50;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X60;27380TX10X60;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X70;27380TX10X70;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X80;27380TX10X80;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X90;27380TX10X90;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;10X100;27380TX10X100;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;12X20;27380TX12X20;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;12X25;27380TX12X25;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;12X30;27380TX12X30;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;12X35;27380TX12X35;
1139;A2;ISO 7380 TX;A2 ISO 7380  Button head witn TX F.T.;12X40;27380TX12X40;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,2X6,5;27981TX2,2x6,5;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,2X9,5;27981TX2,2X9,5;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,2X13;27981TX2,2X13;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,2X16;27981TX2,2X16;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,2X19;27981TX2,2X19;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,9X6,5;27981TX2,9X6,5;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,9X9,5;27981TX2,9X9,5;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,9X13;27981TX2,9X13;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,9X16;27981TX2,9X16;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,9X19;27981TX2,9X19;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,9X22;27981TX2,9X22;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,9X25;27981TX2,9X25;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;2,9X32;27981TX2,9X32;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,5X6,5;27981TX3,5X6,5;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,5X9,5;27981TX3,5X9,5;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,5X13;27981TX3,5X13;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,5X16;27981TX3,5X16;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,5X19;27981TX3,5X19;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,5X22;27981TX3,5X22;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,5X25;27981TX3,5X25;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,5X32;27981TX3,5X32;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,5X38;27981TX3,5X38;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,5X45;27981TX3,5X45;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,9x6,5;27981TX3,9X6,5;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,9X9,5;27981TX3,9X9,5;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,9X13;27981TX3,9X13;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,9X16;27981TX3,9X16;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,9X19;27981TX3,9X19;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,9X22;27981TX3,9X22;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,9X25;27981TX3,9X25;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,9X32;27981TX3,9X32;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,9X38;27981TX3,9X38;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;3,9X45;27981TX3,9X45;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,2X9,5;27981TX4,2X9,5;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,2X13;27981TX4,2X13;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,2X16;27981TX4,2X16;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,2X19;27981TX4,2X19;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,2X22;27981TX4,2X22;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,2X25;27981TX4,2X25;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,2X32;27981TX4,2X32;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,2X38;27981TX4,2X38;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,2X45;27981TX4,2X45;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,2X50;27981TX4,2X50;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,2x60;27981TX4,2X60;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8X9,5;27981TX4,8X9,5;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8X13;27981TX4,8X13;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8X16;27981TX4,8X16;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8X19;27981TX4,8X19;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8X22;27981TX4,8X22;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8x25;27981TX4,8X25;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8X32;27981TX4,8X32;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8X38;27981TX4,8X38;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8X45;27981TX4,8X45;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8X50;27981TX4,8X50;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8X60;27981TX4,8X60;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8x70;27981TX4,8X70;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;4,8X80;27981TX4,8X80;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;5,5X13;27981TX5,5X13;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;5,5X16;27981TX5,5X16;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;5,5X19;27981TX5,5X19;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;5,5X22;27981TX5,5X22;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;5,5X25;27981TX5,5X25;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;5,5X32;27981TX5,5X32;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;5,5X38;27981TX5,5X38;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;5,5X45;27981TX5,5X45;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;5,5X50;27981TX5,5X50;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;5,5x60;27981TX5,5X60;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;5,5x70;27981TX5,5X70;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;5,5X80;27981TX5,5X80;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;6,3X13;27981TX6,3X13;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;6,3X16;27981TX6,3X16;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;6,3X19;27981TX6,3X19;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;6,3X22;27981TX6,3X22;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;6,3X25;27981TX6,3X25;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;6,3X32;27981TX6,3X32;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;6,3X38;27981TX6,3X38;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;6,3X45;27981TX6,3X45;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;6,3X50;27981TX6,3X50;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;6,3X60;27981TX6,3X60;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;6,3X70;27981TX6,3X70;
1139;A2;DIN 7981 TX;A2 DIN 7981  Tapping screws pan head with TX;6,3X100;27981TX6,3X100;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;2,2x6,5;27982TX2,2X6,5;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;2,2X9,5;27982TX2,2X9,5;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;2,2X13;27982TX2,2X13;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;2,2X16;27982TX2,2X16;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;2,2X19;27982TX2,2X19;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;2,9x6,5;27982TX2,9X6,5;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;2,9X9,5;27982TX2,9X9,5;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;2,9X13;27982TX2,9X13;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;2,9X16;27982TX2,9X16;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;2,9X19;27982TX2,9X19;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;2,9X22;27982TX2,9X22;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;2,9X25;27982TX2,9X25;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,5x9,5;27982TX3,5X9,5;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,5X13;27982TX3,5X13;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,5X16;27982TX3,5X16;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,5X19;27982TX3,5X19;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,5X22;27982TX3,5X22;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,5X25;27982TX3,5X25;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,5X32;27982TX3,5X32;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,5X38;27982TX3,5X38;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,5X45;27982TX3,5X45;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,5X50;27982TX3,5X50;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,9X9,5;27982TX3,9X9,5;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,9X13;27982TX3,9X13;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,9X16;27982TX3,9X16;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,9X19;27982TX3,9X19;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,9X22;27982TX3,9X22;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,9X25;27982TX3,9X25;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,9X32;27982TX3,9X32;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,9X38;27982TX3,9X38;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,9X45;27982TX3,9X45;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;3,9x50;27982TX3,9X50;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,2X13;27982TX4,2X13;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,2X16;27982TX4,2X16;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,2X19;27982TX4,2X19;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,2x22;27982TX4,2X22;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,2X25;27982TX4,2X25;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,2x32;27982TX4,2X32;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,2x38;27982TX4,2X38;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,2X45;27982TX4,2X45;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,2X50;27982TX4,2X50;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,8X13;27982TX4,8X13;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,8X16;27982TX4,8X16;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,8X19;27982TX4,8X19;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,8X22;27982TX4,8X22;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,8X25;27982TX4,8X25;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,8X32;27982TX4,8X32;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,8X38;27982TX4,8X38;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,8X45;27982TX4,8X45;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,8X50;27982TX4,8X50;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;4,8X60;27982TX4,8X60;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;5,5X16;27982TX5,5X16;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;5,5X19;27982TX5,5X19;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;5,5X22;27982TX5,5X22;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;5,5X25;27982TX5,5X25;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;5,5X32;27982TX5,5X32;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;5,5X38;27982TX5,5X38;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;5,5X45;27982TX5,5X45;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;5,5X50;27982TX5,5X50;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;5,5x60;27982TX5,5X60;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;5,5x70;27982TX5,5X70;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;5,5x80;27982TX5,5X80;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;6,3x16;27982TX6,3X16;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;6,3x19;27982TX6,3X19;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;6,3x25;27982TX6,3X25;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;6,3x32;27982TX6,3X32;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;6,3x38;27982TX6,3X38;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;6,3x45;27982TX6,3X45;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;6,3x50;27982TX6,3X50;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;6,3X60;27982TX6,3X60;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;6,3x70;27982TX6,3X70;
1139;A2;DIN 7982 TX;A2 DIN 7982  Tapping screws countersunk with TX;6,3X80;27982TX6,3X80;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2X3;27985TX2X3;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2X4;27985TX2X4;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2X5;27985TX2X5;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2X6;27985TX2X6;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2X8;27985TX2X8;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2X10;27985TX2X10;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2X12;27985TX2X12;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2X16;27985TX2X16;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2X20;27985TX2X20;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2,5X3;27985TX2,5X3;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2,5X4;27985TX2,5X4;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2,5X5;27985TX2,5X5;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2,5X6;27985TX2,5X6;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2,5X8;27985TX2,5X8;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2,5X10;27985TX2,5X10;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2,5X12;27985TX2,5X12;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2,5X14;27985TX2,5X14;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2,5X16;27985TX2,5X16;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;2,5X20;27985TX2,5X20;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;3X4;27985TX3X4;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;3X5;27985TX3X5;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;3X6;27985TX3X6;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;3X8;27985TX3X8;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;3X10;27985TX3X10;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;3X12;27985TX3X12;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;3X16;27985TX3X16;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;3X20;27985TX3X20;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;3X25;27985TX3X25;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;3X30;27985TX3X30;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X5;27985TX4X5;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X6;27985TX4X6;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X8;27985TX4X8;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X10;27985TX4X10;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X12;27985TX4X12;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X16;27985TX4X16;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X20;27985TX4X20;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X25;27985TX4X25;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X30;27985TX4X30;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X35;27985TX4X35;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X40;27985TX4X40;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X45;27985TX4X45;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;4X50;27985TX4X50;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;5x6;27985TX5X6;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;5X8;27985TX5X8;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;5X10;27985TX5X10;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;5X12;27985TX5X12;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;5X14;27985TX5X14;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;5X16;27985TX5X16;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;5X20;27985TX5X20;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;5X25;27985TX5X25;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;5X30;27985TX5X30;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;5X35;27985TX5X35;
1139;A2;DIN 7985 TX;A2 DIN 7985  Pan head screws with TX;5X40;27985TX5X40;
